"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Cedi Osman","CLE",66,1462,2939,709,119,213,0.5586854460093896,128,359,0.3565459610027855,0.3575418994413408,87,164,74,333,51,0.6890756302521008,0.7256637168141593,0.8671875,0.6276223776223776,0.5493877192982456,0.5437062937062938,0.5644904458598726,12,24,0.11267605633802817,2,0.005571030640668524,21.21675328645674
"Norman Powell","LAC",45,1458,2972,853,173,352,0.4914772727272727,106,253,0.4189723320158103,0.4189723320158103,189,176,170,279,39,0.5086705202312138,0.5207100591715976,0.8773584905660378,0.41818181818181815,0.5372897350993376,0.5487603305785124,0.6,8,32,0.09090909090909091,0,0,23.5329703569268
"Delon Wright","ATL",77,1452,2896,342,78,153,0.5098039215686274,44,116,0.3793103448275862,0.3893805309734513,54,70,86,108,24,0.44871794871794873,0.5,0.8181818181818182,0.4312267657992565,0.5530333962264151,0.5353159851301115,0.5738255033557047,16,12,0.0784313725490196,1,0.008620689655172414,10.518245936829194
"Maxi Kleber","DAL",59,1450,2840,411,58,99,0.5858585858585859,83,255,0.3254901960784314,0.32677165354330706,46,98,18,246,3,0.8448275862068966,0.9423076923076923,0.9879518072289156,0.7203389830508474,0.5539686079545455,0.5155367231638418,0.53515625,12,12,0.12121212121212122,2,0.00784313725490196,13.621997471554993
"Terrence Ross","ORL",63,1448,2994,629,143,290,0.49310344827586206,77,264,0.2916666666666667,0.29615384615384616,112,150,136,180,51,0.5244755244755245,0.539568345323741,0.7792207792207793,0.47653429602888087,0.4932476320582878,0.4666064981949459,0.5174708818635607,8,20,0.06896551724137931,4,0.015151515151515152,20.155038759689923
"Daniel Gafford","WAS",72,1444,2910,677,285,409,0.6968215158924206,0,1,0,0,107,420,150,0,0,0.7368421052631579,0.9251101321585903,0,0.0024390243902439024,0.570299268292683,0.6951219512195121,0.7171610169491526,116,38,0.09290953545232274,0,0,16.400980993255672
"Bradley Beal","WAS",40,1439,2925,928,285,561,0.5080213903743316,63,210,0.3,0.3,169,208,362,114,75,0.3649122807017544,0.37681159420289856,0.6031746031746031,0.2723735408560311,0.48968500000000004,0.49221789883268485,0.5367990654205608,18,33,0.058823529411764705,1,0.004761904761904762,30.309531106343854
"Landry Shamet","PHX",69,1437,2962,573,68,151,0.4503311258278146,123,334,0.36826347305389223,0.3704819277108434,68,82,54,351,18,0.6029411764705882,0.6119402985074627,0.9512195121951219,0.688659793814433,0.5296896480331263,0.520618556701031,0.5555555555555556,2,26,0.17218543046357615,4,0.011976047904191617,16.507462686567163
"Andre Drummond","BKN",73,1437,2877,580,247,430,0.5744186046511628,0,3,0,0,86,292,202,0,0,0.5910931174089069,0.7807486631016043,0,0.006928406466512702,0.5837100000000001,0.5704387990762124,0.5765407554671969,120,47,0.10930232558139535,0,0,18.6650558743582
"Austin Reaves","LAL",61,1418,2949,444,93,151,0.6158940397350994,53,167,0.31736526946107785,0.3231707317073171,99,104,82,156,3,0.5591397849462365,0.5977011494252874,0.9811320754716981,0.5251572327044025,0.5184440705128205,0.5424528301886793,0.6019021739130435,12,10,0.06622516556291391,1,0.005988023952095809,12.446613788895668
"Furkan Korkmaz","PHI",67,1414,2849,509,105,204,0.5147058823529411,77,266,0.2894736842105263,0.2916666666666667,68,110,100,201,30,0.5238095238095238,0.5392156862745098,0.8701298701298701,0.5659574468085107,0.5300517094017094,0.46914893617021275,0.49901960784313726,6,16,0.0784313725490196,2,0.007518796992481203,17.52123309216735
"Avery Bradley","LAL",62,1406,2890,394,66,140,0.4714285714285714,82,210,0.3904761904761905,0.3923444976076555,16,84,48,231,15,0.6363636363636364,0.7368421052631579,0.9390243902439024,0.6,0.5406881088825215,0.54,0.5490196078431373,18,18,0.12857142857142856,1,0.004761904761904762,12.255662426310892
"Anthony Davis","LAL",40,1404,2935,927,357,625,0.5712,13,70,0.18571428571428572,0.18571428571428572,174,462,252,33,6,0.6470588235294118,0.721875,0.8461538461538461,0.10071942446043165,0.5108139568345323,0.541726618705036,0.5748427672955975,74,19,0.0304,0,0,26.838235294117645
"R.J. Hampton","ORL",64,1402,2901,489,111,274,0.4051094890510949,64,183,0.34972677595628415,0.34972677595628415,75,74,148,174,18,0.3333333333333333,0.3523809523809524,0.90625,0.40043763676148797,0.5027506578947368,0.45295404814004375,0.4793307086614173,12,36,0.13138686131386862,2,0.01092896174863388,18.524283935242842
"Otto Porter Jr.","GSW",63,1401,2864,515,113,200,0.565,80,216,0.37037037037037035,0.37037037037037035,49,166,60,228,12,0.7345132743362832,0.8924731182795699,0.95,0.5192307692307693,0.5228716346153847,0.5600961538461539,0.5812641083521445,40,9,0.045,0,0,14.892956872479058
"Jaxson Hayes","NOP",70,1398,2832,654,225,341,0.6598240469208211,20,57,0.3508771929824561,0.36363636363636365,144,342,108,57,3,0.76,0.9047619047619048,0.95,0.14321608040201006,0.5812239898989899,0.6407035175879398,0.6869747899159664,72,19,0.05571847507331378,0,0,16.35297747608763
"Caleb Martin","MIA",60,1372,2738,551,144,255,0.5647058823529412,64,155,0.4129032258064516,0.4155844155844156,71,174,114,174,18,0.6041666666666666,0.6744186046511628,0.90625,0.3780487804878049,0.5580479217603912,0.5853658536585366,0.608167770419426,30,21,0.08235294117647059,2,0.012903225806451613,16.443719412724306
"Raul Neto","WAS",70,1372,2766,526,169,321,0.5264797507788161,35,120,0.2916666666666667,0.2966101694915254,83,112,226,72,33,0.33136094674556216,0.33532934131736525,0.6857142857142857,0.272108843537415,0.4991738041002278,0.5022675736961452,0.5390143737166324,4,24,0.07476635514018691,0,0,18.54521625163827
"Tre Mann","OKC",60,1367,2800,625,133,316,0.4208860759493671,98,272,0.3602941176470588,0.3643122676579926,65,76,190,195,99,0.2857142857142857,0.2992125984251969,0.6632653061224489,0.46258503401360546,0.49138313356164387,0.47619047619047616,0.500801282051282,12,31,0.0981012658227848,2,0.007352941176470588,21.87598363235757
"Eric Bledsoe","LAC",54,1361,2759,534,146,305,0.4786885245901639,51,163,0.3128834355828221,0.3167701863354037,89,88,204,138,15,0.3013698630136986,0.3055555555555556,0.9019607843137255,0.3482905982905983,0.508318025751073,0.4754273504273504,0.5184466019417475,4,18,0.05901639344262295,1,0.006134969325153374,20.420711974110034
"Danny Green","PHI",62,1353,2713,366,23,49,0.46938775510204084,103,271,0.3800738007380074,0.3814814814814815,11,40,6,285,24,0.8695652173913043,1,0.9223300970873787,0.846875,0.5571141065830721,0.5546875,0.5613496932515337,6,7,0.14285714285714285,4,0.014760147601476014,12.449664429530202
"Ziaire Williams","MEM",62,1346,2823,501,115,182,0.6318681318681318,76,242,0.3140495867768595,0.31666666666666665,43,184,46,219,9,0.8,0.8363636363636363,0.9605263157894737,0.5707547169811321,0.5599600710900474,0.5400943396226415,0.5604026845637584,10,16,0.08791208791208792,1,0.004132231404958678,14.81931369571819
"Josh Christopher","HOU",74,1334,2775,587,168,311,0.5401929260450161,56,189,0.2962962962962963,0.3076923076923077,83,142,194,129,39,0.4226190476190476,0.45222929936305734,0.7678571428571429,0.378,0.5368978658536585,0.504,0.5327272727272727,22,33,0.10610932475884244,1,0.005291005291005291,21.039290240811155
"Draymond Green","GSW",46,1329,2756,346,119,203,0.5862068965517241,16,54,0.2962962962962963,0.32,60,170,68,48,0,0.7142857142857143,0.7589285714285714,1,0.21011673151750973,0.5082942687747036,0.556420233463035,0.5785953177257525,14,14,0.06896551724137931,1,0.018518518518518517,14.2578125
"Bones Hyland","DEN",69,1310,2654,698,99,213,0.4647887323943662,131,358,0.3659217877094972,0.36797752808988765,107,72,126,270,123,0.36363636363636365,0.3711340206185567,0.6870229007633588,0.626970227670753,0.5097122144112478,0.5175131348511384,0.5544871794871795,4,28,0.13145539906103287,10,0.027932960893854747,23.81592206919718
"Jalen Suggs","ORL",48,1307,2716,564,156,352,0.4431818181818182,42,196,0.21428571428571427,0.2153846153846154,126,114,198,84,42,0.36538461538461536,0.37254901960784315,0.6666666666666666,0.35766423357664234,0.5146247714808044,0.39963503649635035,0.45483870967741935,6,46,0.13068181818181818,2,0.01020408163265306,25.041077883667434
"John Konchar","MEM",72,1292,2666,349,83,136,0.6102941176470589,52,126,0.4126984126984127,0.4126984126984127,27,102,64,144,12,0.6144578313253012,0.8225806451612904,0.9230769230769231,0.48091603053435117,0.573767816091954,0.6145038167938931,0.612280701754386,42,4,0.029411764705882353,0,0,10
"Bryn Forbes","DEN",75,1286,2640,663,109,244,0.44672131147540983,122,295,0.4135593220338983,0.4135593220338983,79,152,66,351,15,0.6972477064220184,0.7102803738317757,0.9590163934426229,0.5473098330241187,0.4928294990723561,0.5417439703153989,0.5769230769230769,4,19,0.0778688524590164,10,0.03389830508474576,20.898502495840265
"Ben McLemore","POR",64,1285,2632,655,65,122,0.5327868852459017,151,417,0.36211031175059955,0.363855421686747,72,110,20,438,15,0.8461538461538461,0.859375,0.9668874172185431,0.7736549165120594,0.5412401303538176,0.5408163265306123,0.5679442508710801,2,12,0.09836065573770492,9,0.02158273381294964,21.266508635286147
"Chimezie Metu","SAC",60,1279,2638,534,146,263,0.5551330798479087,57,186,0.3064516129032258,0.3064516129032258,71,216,76,165,6,0.7397260273972602,0.7769784172661871,0.9649122807017544,0.4142538975501114,0.5313865256124721,0.5155902004454342,0.5437881873727087,14,29,0.11026615969581749,0,0,18.930041152263374
"Cameron Payne","PHX",58,1278,2647,626,169,376,0.449468085106383,71,211,0.33649289099526064,0.3380952380952381,75,62,276,135,78,0.1834319526627219,0.18902439024390244,0.6338028169014085,0.3594548551959114,0.493189590443686,0.469335604770017,0.500801282051282,10,30,0.0797872340425532,3,0.014218009478672985,24.290010023387904
"Hamidou Diallo","DET",58,1269,2610,636,238,433,0.5496535796766744,23,93,0.24731182795698925,0.25274725274725274,91,246,230,63,6,0.5168067226890757,0.5668202764976958,0.9130434782608695,0.17680608365019013,0.5092746653919693,0.5180608365019012,0.5435897435897435,42,25,0.057736720554272515,0,0,21.759729272419627
"Damion Lee","GSW",63,1256,2565,467,106,196,0.5408163265306123,63,187,0.33689839572192515,0.34054054054054056,66,156,56,186,3,0.7358490566037735,0.78,0.9841269841269841,0.48825065274151436,0.5213451443569553,0.5234986945169713,0.5574162679425837,12,10,0.05102040816326531,2,0.0106951871657754,16.060713025061773
"George Hill","MIL",54,1253,2583,334,77,141,0.5460992907801419,41,134,0.30597014925373134,0.3082706766917293,57,68,86,114,9,0.44155844155844154,0.4657534246575342,0.926829268292683,0.48727272727272725,0.5363800366300366,0.5036363636363637,0.543046357615894,8,14,0.09929078014184398,1,0.007462686567164179,11.799105607155143
"Brandon Clarke","MEM",64,1246,2624,666,283,425,0.6658823529411765,5,22,0.22727272727272727,0.22727272727272727,85,396,170,15,0,0.6996466431095406,0.8608695652173913,1,0.049217002237136466,0.5606139821029082,0.6498881431767338,0.666,106,26,0.0611764705882353,0,0,17.606330365974284
"Tim Hardaway Jr.","DAL",42,1245,2455,598,107,226,0.47345132743362833,102,304,0.3355263157894737,0.34,78,142,72,246,60,0.6635514018691588,0.6635514018691588,0.803921568627451,0.5735849056603773,0.5139995238095237,0.49056603773584906,0.5209424083769634,0,15,0.06637168141592921,3,0.009868421052631578,22.06846321922797
"Drew Eubanks","POR",71,1245,2541,546,216,348,0.6206896551724138,5,23,0.21739130434782608,0.21739130434782608,99,328,104,15,0,0.7592592592592593,0.9111111111111111,1,0.06199460916442048,0.5250516172506738,0.6024258760107817,0.6322505800464037,72,26,0.07471264367816093,0,0,17.56803306923872
"Gary Payton II","GSW",71,1242,2494,502,169,224,0.7544642857142857,43,120,0.35833333333333334,0.36134453781512604,35,266,72,129,0,0.7869822485207101,0.875,1,0.3488372093023256,0.5640858600583091,0.6787790697674418,0.6783783783783783,34,8,0.03571428571428571,1,0.008333333333333333,14.632405424696646
"Myles Turner","IND",42,1235,2461,540,139,210,0.6619047619047619,61,183,0.3333333333333333,0.3333333333333333,79,190,88,183,0,0.6834532374100719,0.8050847457627118,1,0.46564885496183206,0.5297704834605598,0.5865139949109415,0.6164383561643836,42,15,0.07142857142857142,0,0,17.76173285198556
"Aleksej Pokusevski","OKC",61,1233,2526,464,129,259,0.4980694980694981,57,197,0.2893401015228426,0.2893401015228426,35,138,120,162,9,0.5348837209302325,0.6571428571428571,0.9473684210526315,0.43201754385964913,0.510014802631579,0.47039473684210525,0.48434237995824636,48,23,0.0888030888030888,1,0.005076142131979695,20.063025210084035
"Obi Toppin","NYK",72,1230,2422,648,199,304,0.6546052631578947,52,169,0.3076923076923077,0.30952380952380953,94,328,70,156,0,0.8241206030150754,0.9213483146067416,1,0.3572938689217759,0.611815783898305,0.5856236786469344,0.6136363636363636,42,28,0.09210526315789473,0,0,21.13644589214622
"Doug McDermott","SAS",51,1223,2569,578,107,209,0.5119617224880383,108,256,0.421875,0.421875,40,182,32,321,3,0.8504672897196262,0.91,0.9907407407407407,0.5505376344086022,0.5374237634408602,0.578494623655914,0.59400826446281,14,22,0.10526315789473684,1,0.00390625,18.07270233196159
"Isaiah Hartenstein","LAC",68,1216,2481,563,215,336,0.6398809523809523,14,30,0.4666666666666667,0.4666666666666667,91,322,108,36,6,0.7488372093023256,0.8846153846153846,0.8571428571428571,0.08196721311475409,0.5388588797814208,0.644808743169399,0.6639150943396226,66,18,0.05357142857142857,0,0,18.28344752975117
"Naz Reid","MIN",77,1215,2553,637,176,310,0.567741935483871,57,166,0.3433734939759036,0.3433734939759036,114,220,132,168,3,0.625,0.7746478873239436,0.9824561403508771,0.3487394957983193,0.5528248949579833,0.5493697478991597,0.5909090909090909,68,33,0.1064516129032258,0,0,21.53259361997226
"Lonzo Ball","CHI",35,1212,2485,455,52,123,0.42276422764227645,110,260,0.4230769230769231,0.4263565891472868,21,42,62,279,51,0.40384615384615385,0.45652173913043476,0.8454545454545455,0.6788511749347258,0.5509364829396326,0.566579634464752,0.5774111675126904,12,13,0.10569105691056911,5,0.019230769230769232,17.321688500727802
"Aaron Wiggins","OKC",50,1209,2476,416,114,199,0.5728643216080402,42,138,0.30434782608695654,0.30434782608695654,62,128,100,123,3,0.5614035087719298,0.6213592233009708,0.9761904761904762,0.4094955489614243,0.5274666172106824,0.5252225519287834,0.5591397849462365,22,21,0.10552763819095477,0,0,15.34029528267915
"Malcolm Brogdon","IND",36,1206,2429,687,185,357,0.5182072829131653,58,186,0.3118279569892473,0.31351351351351353,143,92,278,102,72,0.24864864864864866,0.25842696629213485,0.5862068965517241,0.3425414364640884,0.5109784132841328,0.5009208103130756,0.5482815057283142,14,36,0.10084033613445378,3,0.016129032258064516,24.76601871850252
"James Johnson","BKN",62,1191,2376,340,121,222,0.545045045045045,23,85,0.27058823529411763,0.27058823529411763,29,124,118,63,6,0.512396694214876,0.5688073394495413,0.9130434782608695,0.2768729641693811,0.5650851791530945,0.506514657980456,0.5151515151515151,24,18,0.08108108108108109,1,0.011764705882352941,13.953488372093023
"Jordan Nwora","MIL",62,1185,2480,487,107,235,0.4553191489361702,79,227,0.34801762114537443,0.34801762114537443,36,132,82,177,60,0.616822429906542,0.66,0.7468354430379747,0.49134199134199136,0.52805670995671,0.4880952380952381,0.5062370062370062,14,16,0.06808510638297872,4,0.01762114537444934,19.2005710206995
"Jonathan Kuminga","GSW",70,1185,2396,652,186,311,0.5980707395498392,50,149,0.33557046979865773,0.3401360544217687,130,226,146,150,0,0.6075268817204301,0.6608187134502924,1,0.3239130434782609,0.5437052516411378,0.5673913043478261,0.5959780621572212,30,35,0.11254019292604502,0,0,23.369770071617037
"Facundo Campazzo","DEN",65,1184,2379,332,49,103,0.47572815533980584,58,193,0.3005181347150259,0.31693989071038253,60,38,60,129,45,0.3877551020408163,0.3877551020408163,0.7413793103448276,0.652027027027027,0.516080350877193,0.4594594594594595,0.5015151515151515,0,8,0.07766990291262135,1,0.0051813471502590676,14.859287054409007
"Shake Milton","PHI",55,1179,2352,450,130,270,0.48148148148148145,43,133,0.3233082706766917,0.32575757575757575,61,96,164,120,9,0.36923076923076925,0.39669421487603307,0.9302325581395349,0.33002481389578164,0.49742725,0.4826302729528536,0.5208333333333334,18,18,0.06666666666666667,2,0.015037593984962405,17.854463615903978
"Taurean Prince","MIN",69,1177,2487,502,91,161,0.5652173913043478,86,229,0.37554585152838427,0.3788546255506608,62,126,56,243,15,0.6923076923076923,0.7,0.9418604651162791,0.5871794871794872,0.541041472868217,0.5641025641025641,0.5919811320754716,2,13,0.08074534161490683,0,0,17.177914110429448
"Cam Thomas","BKN",67,1176,2417,570,171,329,0.5197568389057751,47,174,0.27011494252873564,0.27011494252873564,87,142,200,99,42,0.4152046783625731,0.4176470588235294,0.7021276595744681,0.34592445328031807,0.48073605577689243,0.4801192842942346,0.5182481751824818,2,27,0.08206686930091185,0,0,21.800433839479393
"CJ Elleby","POR",58,1174,2410,339,84,182,0.46153846153846156,37,126,0.29365079365079366,0.296,60,106,62,108,3,0.6309523809523809,0.7162162162162162,0.972972972972973,0.4090909090909091,0.5462276872964169,0.45292207792207795,0.49130434782608695,20,12,0.06593406593406594,0,0,14.64572680788897
"JaVale McGee","PHX",74,1172,2404,680,286,449,0.6369710467706013,2,9,0.2222222222222222,0.2222222222222222,102,396,176,6,0,0.6923076923076923,0.8722466960352423,1,0.019650655021834062,0.539068231441048,0.631004366812227,0.6563706563706564,118,20,0.044543429844097995,0,0,22.178146411828344
"Frank Jackson","DET",53,1164,2389,560,108,204,0.5294117647058824,86,279,0.30824372759856633,0.30824372759856633,86,146,70,243,15,0.6759259259259259,0.6952380952380952,0.9418604651162791,0.577639751552795,0.5203888198757765,0.4906832298136646,0.5315487571701721,6,21,0.10294117647058823,4,0.014336917562724014,20.816326530612244
"Hassan Whiteside","UTA",65,1162,2346,534,215,330,0.6515151515151515,0,0,0,0,104,274,156,0,0,0.6372093023255814,0.845679012345679,0,0,0.5231757575757575,0.6515151515151515,0.6592592592592592,106,30,0.09090909090909091,0,0,16.86924493554328
"Tre Jones","SAS",69,1148,2371,413,156,288,0.5416666666666666,10,51,0.19607843137254902,0.2127659574468085,71,142,170,24,6,0.4551282051282051,0.47333333333333333,0.8,0.1504424778761062,0.4962882089552239,0.504424778761062,0.548,12,28,0.09722222222222222,0,0,15.58779761904762
"Alex Caruso","CHI",41,1147,2319,304,60,130,0.46153846153846156,42,126,0.3333333333333333,0.3387096774193548,58,68,52,117,9,0.5666666666666667,0.5964912280701754,0.9285714285714286,0.4921875,0.5427021653543307,0.48046875,0.5277777777777778,6,17,0.13076923076923078,1,0.007936507936507936,13.341067285382831
"Marvin Bagley III","DET",48,1146,2302,540,202,349,0.5787965616045845,23,97,0.23711340206185566,0.23958333333333334,67,266,138,63,6,0.6584158415841584,0.8012048192771084,0.9130434782608695,0.21748878923766815,0.512771797752809,0.5302690582959642,0.5544147843942505,72,30,0.08595988538681948,0,0,19.715142428785608
"Nemanja Bjelica","GSW",71,1143,2307,433,106,193,0.5492227979274611,54,149,0.3624161073825503,0.3624161073825503,59,146,66,153,9,0.6886792452830188,0.8488372093023255,0.9444444444444444,0.43567251461988304,0.5145233918128655,0.5467836257309941,0.5712401055408971,40,19,0.09844559585492228,0,0,18.167641325536064
"Ish Smith","WAS",65,1126,2304,410,160,363,0.44077134986225897,25,67,0.373134328358209,0.390625,15,58,262,54,21,0.18125,0.18471337579617833,0.72,0.1558139534883721,0.46520597189695545,0.45930232558139533,0.46697038724373574,6,21,0.05785123966942149,0,0,20.015485869144406
"Joe Ingles","UTA",45,1122,2255,325,37,60,0.6166666666666667,78,225,0.3466666666666667,0.3466666666666667,17,44,30,177,57,0.5945945945945946,0.5945945945945946,0.7564102564102564,0.7894736842105263,0.5242619298245614,0.5403508771929825,0.5508474576271186,0,7,0.11666666666666667,1,0.0044444444444444444,13.28398909232567
"Garrett Temple","NOP",59,1098,2192,309,52,110,0.4727272727272727,59,185,0.31891891891891894,0.31891891891891894,28,66,38,174,3,0.6346153846153846,0.717391304347826,0.9830508474576272,0.6271186440677966,0.5419230508474576,0.47627118644067795,0.49201277955271566,12,8,0.07272727272727272,5,0.02702702702702703,14.087301587301587
"Stanley Johnson","LAL",48,1094,2233,320,84,146,0.5753424657534246,33,105,0.3142857142857143,0.3142857142857143,53,92,76,93,6,0.5476190476190477,0.6216216216216216,0.9393939393939394,0.41832669322709165,0.5184725099601594,0.5318725099601593,0.5633802816901409,20,17,0.11643835616438356,2,0.01904761904761905,12.847362062021748
"Kyrie Irving","BKN",29,1091,2247,796,189,377,0.5013262599469496,100,239,0.41841004184100417,0.42016806722689076,118,88,290,177,123,0.2328042328042328,0.23404255319148937,0.59,0.387987012987013,0.4839582113821138,0.5503246753246753,0.5913897280966768,2,24,0.0636604774535809,1,0.0041841004184100415,28.994082840236686
"Nassir Little","POR",42,1088,2184,410,94,161,0.5838509316770186,51,154,0.33116883116883117,0.33116883116883117,69,130,58,141,12,0.6914893617021277,0.7558139534883721,0.9215686274509803,0.4888888888888889,0.560790923566879,0.5412698412698412,0.5774647887323944,16,13,0.08074534161490683,1,0.006493506493506494,15.850722311396467
"Jeremiah Robinson-Earl","OKC",49,1087,2206,366,76,159,0.4779874213836478,58,165,0.3515151515151515,0.3515151515151515,40,114,38,174,0,0.75,0.9193548387096774,1,0.5092592592592593,0.5433712962962963,0.5030864197530864,0.5243553008595988,28,25,0.15723270440251572,0,0,15.513794482207116
"JaMychal Green","DEN",67,1085,2164,432,126,203,0.6206896551724138,33,124,0.2661290322580645,0.27049180327868855,81,174,78,99,0,0.6904761904761905,0.8365384615384616,1,0.37920489296636084,0.5627283076923076,0.536697247706422,0.5806451612903226,44,30,0.1477832512315271,1,0.008064516129032258,17.524509803921568
"Paul George","LAC",31,1077,2213,754,177,379,0.46701846965699206,91,257,0.3540856031128405,0.3540856031128405,127,78,276,132,141,0.22033898305084745,0.22413793103448276,0.4835164835164835,0.40408805031446543,0.49671116352201256,0.49292452830188677,0.5351002865329513,6,26,0.06860158311345646,3,0.011673151750972763,33.56415478615071
"Richaun Holmes","SAC",45,1074,2219,468,196,295,0.6644067796610169,2,5,0.4,0.4,70,294,98,6,0,0.75,0.91875,1,0.016666666666666666,0.5447263333333333,0.6633333333333333,0.6964285714285714,72,20,0.06779661016949153,0,0,15.715434083601286
"Kenrich Williams","OKC",49,1072,2159,363,105,196,0.5357142857142857,41,121,0.33884297520661155,0.3416666666666667,30,124,86,102,21,0.5904761904761905,0.6391752577319587,0.8292682926829268,0.38170347003154576,0.5239813694267516,0.5252365930599369,0.5291545189504373,16,15,0.07653061224489796,3,0.024793388429752067,15.748987854251013
"Dewayne Dedmon","MIA",67,1065,2101,422,145,243,0.5967078189300411,19,47,0.40425531914893614,0.4222222222222222,75,206,84,54,3,0.7103448275862069,0.9035087719298246,0.9473684210526315,0.16206896551724137,0.5207350694444445,0.5982758620689655,0.6298507462686567,62,23,0.09465020576131687,0,0,17.023959646910466
"Damian Lillard","POR",29,1056,2161,695,130,268,0.48507462686567165,92,284,0.323943661971831,0.323943661971831,159,50,210,123,153,0.19230769230769232,0.1937984496124031,0.44565217391304346,0.5144927536231884,0.5313786106032907,0.4855072463768116,0.5406050955414012,2,20,0.07462686567164178,2,0.007042253521126761,29.27130506381227
"Troy Brown Jr.","CHI",66,1055,2165,283,61,125,0.488,47,133,0.3533834586466165,0.35877862595419846,20,82,40,135,6,0.6721311475409836,0.7735849056603774,0.9574468085106383,0.5155038759689923,0.5650494140625,0.5096899224806202,0.5261194029850746,16,22,0.176,3,0.022556390977443608,12.178956089478044
"LaMarcus Aldridge","BKN",47,1050,2153,607,238,412,0.5776699029126213,14,46,0.30434782608695654,0.30434782608695654,89,356,120,42,0,0.7478991596638656,0.839622641509434,1,0.10043668122270742,0.48018777292576414,0.5655021834061136,0.6094377510040161,52,10,0.024271844660194174,1,0.021739130434782608,22.522897585345547
"Larry Nance Jr.","NOP",46,1040,2069,321,106,177,0.5988700564971752,23,70,0.32857142857142857,0.3333333333333333,40,146,66,69,0,0.6886792452830188,0.8795180722891566,1,0.2834008097165992,0.570433943089431,0.5688259109311741,0.5879120879120879,46,11,0.062146892655367235,0,0,13.169073916737469
"Josh Green","DAL",67,1039,2113,319,102,178,0.5730337078651685,28,78,0.358974358974359,0.36363636363636365,31,160,44,84,0,0.7843137254901961,0.8163265306122449,1,0.3046875,0.5523388235294118,0.5625,0.58,8,18,0.10112359550561797,0,0,13.488372093023257
"Rudy Gay","UTA",55,1038,2087,446,87,176,0.4943181818181818,70,203,0.3448275862068966,0.3448275862068966,62,88,86,195,15,0.5057471264367817,0.6567164179104478,0.9285714285714286,0.5356200527704486,0.5087199208443272,0.5065963060686016,0.5387409200968523,40,18,0.10227272727272728,1,0.0049261083743842365,19.21470342522974
"DeAndre' Bembry","MIL",56,1026,2078,284,109,185,0.5891891891891892,15,36,0.4166666666666667,0.4166666666666667,21,158,60,45,0,0.7247706422018348,0.79,1,0.16289592760180996,0.5953531674208145,0.5950226244343891,0.5991561181434599,18,22,0.11891891891891893,0,0,11.516974645466266
"Aaron Holiday","PHX",63,1021,2054,400,112,235,0.4765957446808511,39,103,0.3786407766990291,0.3786407766990291,59,78,146,84,33,0.3482142857142857,0.3577981651376147,0.717948717948718,0.3047337278106509,0.4812473372781065,0.5044378698224852,0.5421195652173914,6,17,0.07234042553191489,1,0.009708737864077669,18.723037100949096
"Damian Jones","SAC",56,1017,2075,454,165,237,0.6962025316455697,10,29,0.3448275862068966,0.35714285714285715,94,262,68,27,3,0.793939393939394,0.9424460431654677,0.9,0.10902255639097744,0.545653962264151,0.6766917293233082,0.7071651090342679,52,17,0.07172995780590717,1,0.034482758620689655,16.630196936542667
"Lamar Stevens","CLE",63,1015,2000,383,138,254,0.5433070866141733,18,65,0.27692307692307694,0.27692307692307694,53,166,110,54,0,0.6014492753623188,0.6587301587301587,1,0.20376175548589343,0.5402938871473354,0.5172413793103449,0.5487106017191977,24,25,0.0984251968503937,1,0.015384615384615385,17.449664429530202
"Cam Reddish","NYK",49,1012,2053,497,99,224,0.4419642857142857,66,184,0.358695652173913,0.358695652173913,101,104,94,165,33,0.5252525252525253,0.5416666666666666,0.8333333333333334,0.45098039215686275,0.5295071078431373,0.4852941176470588,0.5413943355119826,6,19,0.08482142857142858,4,0.021739130434782608,21.985513421389008
"Donte DiVincenzo","SAC",42,1005,2101,380,44,118,0.3728813559322034,74,218,0.3394495412844037,0.34101382488479265,70,42,46,183,39,0.4772727272727273,0.5526315789473685,0.8243243243243243,0.6488095238095238,0.5371771641791044,0.46130952380952384,0.5040214477211796,12,11,0.09322033898305085,0,0,19.1562634524322
"Wesley Matthews","MIL",49,1002,2074,249,34,63,0.5396825396825397,53,157,0.3375796178343949,0.3375796178343949,22,44,24,156,3,0.6470588235294118,0.7096774193548387,0.9811320754716981,0.7136363636363636,0.5483815909090909,0.5159090909090909,0.5366379310344828,6,9,0.14285714285714285,1,0.006369426751592357,10.775862068965518
"Payton Pritchard","BOS",71,1001,2007,442,59,128,0.4609375,101,245,0.4122448979591837,0.4122448979591837,21,42,76,243,60,0.3559322033898305,0.375,0.801980198019802,0.6568364611260054,0.5058588471849866,0.564343163538874,0.5772251308900523,6,12,0.09375,1,0.004081632653061225,18.463553033609777
