"Name","TeamAbbreviation","GamesPlayed","Minutes","Rebounds","DefRebounds","FTDefRebounds","DefFTReboundPct","DefTwoPtRebounds","DefTwoPtReboundPct","DefThreePtRebounds","DefThreePtReboundPct","DefFGReboundPct","OffRebounds","FTOffRebounds","OffFTReboundPct","OffTwoPtRebounds","OffTwoPtReboundPct","OffThreePtRebounds","OffThreePtReboundPct","OffFGReboundPct","DefAtRimReboundPct","DefShortMidRangeReboundPct","DefLongMidRangeReboundPct","DefArc3ReboundPct","DefCorner3ReboundPct","OffAtRimReboundPct","OffShortMidRangeReboundPct","OffLongMidRangeReboundPct","OffArc3ReboundPct","OffCorner3ReboundPct","SelfOReb","SelfORebPct"
"Kemba Walker","CHA",80,2736,248,216,4,0.039603960396039604,116,0.07160493827160494,96,0.09142857142857143,0.07940074906367041,32,1,0.004807692307692308,23,0.014015843997562462,8,0.008849557522123894,0.01218074656188605,0.06772908366533864,0.04982817869415808,0.09888059701492537,0.08830275229357798,0.10674157303370786,0.020168067226890758,0.019083969465648856,0.0019157088122605363,0.010554089709762533,0,17,0.025718608169440244
"Ben Simmons","PHI",81,2732,659,514,64,0.3615819209039548,268,0.15848610289769366,182,0.16883116883116883,0.16251354279523295,145,8,0.04519774011299435,93,0.06237424547283702,44,0.04369414101290963,0.05484387510008006,0.10687022900763359,0.16865671641791044,0.19919517102615694,0.17708333333333334,0.13551401869158877,0.0642570281124498,0.07154471544715447,0.04497354497354497,0.0447585394581861,0.0379746835443038,47,0.11989795918367346
"Anthony Davis","NOP",75,2727,831,644,24,0.20168067226890757,384,0.2228670922809054,236,0.2116591928251121,0.21846370683579985,187,3,0.02654867256637168,125,0.07866582756450598,59,0.06441048034934498,0.07345309381237525,0.20205479452054795,0.2407108239095315,0.225,0.21962095875139354,0.17889908256880735,0.11206896551724138,0.07155322862129145,0.04357798165137615,0.06470588235294118,0.0635593220338983,26,0.04126984126984127
"Taj Gibson","MIN",82,2727,584,390,36,0.29508196721311475,198,0.13496932515337423,156,0.15309126594700687,0.1423974255832663,194,3,0.02027027027027027,138,0.07908309455587392,53,0.07330567081604426,0.0773905996758509,0.1275797373358349,0.13813229571984437,0.14047619047619048,0.152832674571805,0.15384615384615385,0.10460251046025104,0.07801418439716312,0.05871886120996441,0.07282415630550622,0.075,17,0.06910569105691057
"DeMar DeRozan","TOR",80,2712,315,256,14,0.09210526315789473,138,0.07981492192018508,104,0.1207897793263647,0.09343629343629344,59,0,0,43,0.029634734665747762,16,0.014388489208633094,0.02301989855637924,0.07936507936507936,0.08242612752721618,0.07675438596491228,0.12081513828238719,0.1206896551724138,0.02895752895752896,0.03398926654740608,0.02406417112299465,0.014234875444839857,0.01486988847583643,28,0.042232277526395176
"Josh Richardson","MIA",81,2689,285,216,13,0.09420289855072464,128,0.07960199004975124,75,0.0847457627118644,0.08142799839550742,69,0,0,31,0.02052980132450331,38,0.038,0.02749003984063745,0.06932409012131716,0.07692307692307693,0.09828009828009827,0.085383502170767,0.08247422680412371,0.020754716981132074,0.022413793103448276,0.0175,0.043835616438356165,0.022222222222222223,12,0.0273972602739726
"Will Barton","DEN",81,2683,409,339,27,0.15976331360946747,166,0.1094264996704021,146,0.15287958115183245,0.1262135922330097,70,4,0.025,49,0.03342428376534789,17,0.016456921587608905,0.026410564225690276,0.09252669039145907,0.1168141592920354,0.12307692307692308,0.1529745042492918,0.15261044176706828,0.04251700680272109,0.030303030303030304,0.02112676056338028,0.016241299303944315,0.017543859649122806,25,0.05186721991701245
"Damian Lillard","POR",73,2670,325,263,3,0.020689655172413793,147,0.08713692946058091,113,0.12541620421753608,0.10046367851622875,62,0,0,38,0.02357320099255583,24,0.023976023976023976,0.023727516264829697,0.06606606606606606,0.08133086876155268,0.12291666666666666,0.12585499316005472,0.12352941176470589,0.024427480916030534,0.019157088122605363,0.027586206896551724,0.0215311004784689,0.03636363636363636,24,0.034782608695652174
"Tobias Harris","LAC",80,2668,437,378,21,0.19811320754716982,203,0.14107018763029883,154,0.15262636273538158,0.14583333333333334,59,1,0.006493506493506494,42,0.025485436893203883,16,0.0176017601760176,0.02268283144309738,0.15932914046121593,0.10946196660482375,0.1607565011820331,0.1566579634464752,0.13991769547325103,0.03755868544600939,0.024671052631578948,0.007481296758104738,0.01195814648729447,0.03333333333333333,10,0.017064846416382253
"Donovan Mitchell","UTA",79,2638,296,244,8,0.06349206349206349,137,0.08616352201257861,99,0.11262798634812286,0.0955852571891454,52,1,0.007692307692307693,37,0.026734104046242775,14,0.013618677042801557,0.021144278606965175,0.0783132530120482,0.07717569786535304,0.10559006211180125,0.12324929971988796,0.06666666666666667,0.027833001988071572,0.03488372093023256,0.0136986301369863,0.01856763925729443,0,26,0.038922155688622756
"Harrison Barnes","DAL",77,2634,468,391,35,0.2517985611510791,197,0.14081486776268765,159,0.16597077244258873,0.15103945693678406,77,2,0.017391304347826087,44,0.030282174810736407,31,0.028079710144927536,0.02933124755572937,0.09290953545232274,0.13427561837455831,0.1957547169811321,0.17060367454068243,0.14795918367346939,0.048625792811839326,0.029661016949152543,0.013779527559055118,0.02714440825190011,0.03278688524590164,21,0.03442622950819672
"Andre Drummond","DET",78,2625,1247,849,58,0.5742574257425742,473,0.33100069979006297,318,0.3183183183183183,0.3257825370675453,398,9,0.05555555555555555,290,0.17726161369193155,99,0.10987791342952276,0.15333070555774536,0.2834467120181406,0.3614864864864865,0.3383838383838384,0.32545931758530183,0.29535864978902954,0.21328671328671328,0.16691729323308271,0.14285714285714285,0.10557184750733138,0.1232876712328767,66,0.19020172910662825
"Thaddeus Young","IND",81,2607,512,328,24,0.19834710743801653,167,0.12083936324167872,137,0.13431372549019607,0.12656119900083265,184,0,0,125,0.0799744081893794,59,0.07440100882723834,0.07809847198641766,0.10916179337231968,0.12331838565022421,0.13238770685579196,0.13407134071340712,0.13526570048309178,0.09123434704830054,0.09006928406466513,0.06129597197898424,0.06847133757961783,0.09696969696969697,24,0.064
